HHID,Home,Urb,Comp,Child,Day,SEC,NumCars,Age,Driver,Gender,Wstat,pAge,pDriver,pGender,pWstat
150727,5709,3,3,1,0,3,2,1,true,1,2,1,true,0,1
150728,5709,3,3,1,0,3,2,1,true,1,2,1,true,0,1
150730,5709,3,3,1,0,3,2,1,true,1,2,1,true,0,1
150735,5709,3,3,1,0,3,2,1,true,1,2,1,true,0,1
150620,5703,3,3,1,0,3,2,1,true,1,2,0,true,0,1
150914,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,1
150917,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,1
150925,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,1
150931,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,1
151017,5709,3,2,1,0,3,2,1,true,1,0,1,true,0,2
150935,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,1
151043,5709,3,2,0,0,3,2,2,true,1,0,1,true,0,2
151081,5709,3,2,0,0,3,2,2,true,1,0,2,true,0,2
151083,5709,3,2,0,0,3,2,2,true,1,0,2,true,0,2
151103,5709,3,2,0,0,3,2,3,true,1,0,2,true,0,2
151101,5709,3,2,0,0,3,2,3,true,1,0,2,true,0,2
151102,5709,3,2,0,0,3,2,3,true,1,0,2,true,0,2
152547,5709,3,3,1,0,3,2,1,true,1,2,0,true,0,2
152655,5703,3,3,1,0,3,2,1,true,1,2,1,true,0,2
152657,5703,3,3,1,0,3,2,1,true,1,2,1,true,0,2
152560,5709,3,3,1,0,3,2,1,true,1,2,0,true,0,2
152658,5703,3,3,1,0,3,2,1,true,1,2,1,true,0,2
152662,5709,3,3,1,0,3,2,1,true,1,2,1,true,0,2
152751,5703,3,3,0,0,3,2,2,true,1,2,1,true,0,2
152748,5703,3,3,0,0,3,2,2,true,1,2,1,true,0,2
152750,5709,3,3,0,0,3,2,2,true,1,2,1,true,0,2
152752,5709,3,3,0,0,3,2,2,true,1,2,1,true,0,2
152758,5709,3,3,0,0,3,2,1,true,1,2,2,true,0,2
152759,5709,3,3,0,0,3,2,1,true,1,2,2,true,0,2
152795,5703,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152793,5703,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152792,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152802,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152800,5703,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152805,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152801,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152804,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152806,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152808,5709,3,3,0,0,3,2,2,true,1,2,2,true,0,2
152812,5703,3,3,0,0,3,2,3,true,1,2,2,true,0,2
157766,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157764,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157765,5652,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157769,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157768,5652,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157770,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157771,5652,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157767,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157772,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157773,5652,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157776,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157775,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157774,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157778,5653,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157777,5652,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
157791,5652,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
157790,5652,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
157792,5652,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
157793,5653,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
157907,5653,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
157908,5652,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
157906,5652,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
157909,5652,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
157911,5653,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
157912,5652,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
157910,5652,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
157913,5652,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
157916,5652,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
157917,5653,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
157914,5652,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
158637,5653,0,2,1,0,3,2,1,true,1,2,1,true,0,0
158608,5652,0,2,1,0,3,2,1,true,1,2,0,true,0,0
158636,5653,0,2,1,0,3,2,1,true,1,2,1,true,0,0
158696,5653,0,2,0,0,3,2,3,true,1,2,3,true,0,0
159354,5652,0,3,1,0,3,2,1,true,1,2,0,true,0,1
159423,5653,0,3,0,0,3,2,1,true,1,2,1,true,0,1
159421,5653,0,3,0,0,3,2,1,true,1,2,1,true,0,1
159342,5652,0,3,1,0,3,2,1,true,1,2,0,true,0,1
159425,5652,0,3,0,0,3,2,1,true,1,2,1,true,0,1
159444,5652,0,3,1,0,3,2,1,true,1,2,1,true,0,1
159445,5652,0,3,1,0,3,2,1,true,1,2,1,true,0,1
159539,5652,0,3,3,0,3,2,2,true,1,2,1,true,0,1
159584,5652,0,3,0,0,3,2,2,true,1,2,2,true,0,1
159582,5652,0,3,0,0,3,2,2,true,1,2,2,true,0,1
159585,5652,0,3,0,0,3,2,2,true,1,2,2,true,0,1
159598,5652,0,3,0,0,3,2,3,true,1,2,2,true,0,1
159706,5652,0,2,0,0,3,2,1,true,1,0,1,true,0,2
159773,5653,0,2,0,0,3,2,3,true,1,0,2,true,0,2
160891,5653,0,3,0,0,3,2,1,true,1,2,0,true,0,2
160926,5652,0,3,1,0,3,2,1,true,1,2,0,true,0,2
160896,5653,0,3,0,0,3,2,1,true,1,2,0,true,0,2
160935,5652,0,3,1,0,3,2,1,true,1,2,0,true,0,2
160928,5652,0,3,1,0,3,2,1,true,1,2,0,true,0,2
160946,5652,0,3,0,0,3,2,0,true,1,2,1,true,0,2
160979,5653,0,3,0,0,3,2,1,true,1,2,1,true,0,2
160980,5653,0,3,0,0,3,2,1,true,1,2,1,true,0,2
160981,5652,0,3,0,0,3,2,1,true,1,2,1,true,0,2
160951,5652,0,3,1,0,3,2,0,true,1,2,1,true,0,2
160983,5652,0,3,0,0,3,2,1,true,1,2,1,true,0,2
160982,5652,0,3,0,0,3,2,1,true,1,2,1,true,0,2
160986,5652,0,3,0,0,3,2,1,true,1,2,1,true,0,2
160985,5652,0,3,0,0,3,2,1,true,1,2,1,true,0,2
160989,5652,0,3,0,0,3,2,1,true,1,2,1,true,0,2
161003,5653,0,3,1,0,3,2,1,true,1,2,1,true,0,2
161004,5653,0,3,1,0,3,2,1,true,1,2,1,true,0,2
160993,5653,0,3,0,0,3,2,1,true,1,2,1,true,0,2
160949,5652,0,3,1,0,3,2,0,true,1,2,1,true,0,2
161107,5652,0,3,0,0,3,2,2,true,1,2,2,true,0,2
161108,5652,0,3,0,0,3,2,2,true,1,2,2,true,0,2
161083,5652,0,3,0,0,3,2,2,true,1,2,1,true,0,2
161082,5652,0,3,0,0,3,2,2,true,1,2,1,true,0,2
161109,5652,0,3,0,0,3,2,2,true,1,2,2,true,0,2
161110,5653,0,3,0,0,3,2,2,true,1,2,2,true,0,2
161112,5653,0,3,0,0,3,2,2,true,1,2,2,true,0,2
168376,5706,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168377,5708,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168378,5704,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168380,5706,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168379,5708,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168382,5706,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168381,5704,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168383,5704,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168375,5706,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168384,5708,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168385,5706,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168387,5708,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168388,5705,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
168386,5706,3,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
169840,5706,3,2,1,0,3,2,1,true,1,2,1,true,0,0
169785,5706,3,2,1,0,3,2,1,true,1,2,0,true,0,0
169997,5704,3,2,0,0,3,2,2,true,1,2,2,true,0,0
170003,5708,3,2,0,0,3,2,2,true,1,2,2,true,0,0
171467,5708,3,3,1,0,3,2,1,true,1,2,0,true,0,1
171459,5705,3,3,1,0,3,2,1,true,1,2,0,true,0,1
171659,5704,3,3,1,0,3,2,1,true,1,2,1,true,0,1
169841,5706,3,2,1,0,3,2,1,true,1,2,1,true,0,0
171663,5706,3,3,1,0,3,2,1,true,1,2,1,true,0,1
171874,5704,3,3,0,0,3,2,2,true,1,2,1,true,0,1
171974,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,1
171964,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,1
171966,5708,3,3,0,0,3,2,2,true,1,2,2,true,0,1
171977,5708,3,3,0,0,3,2,2,true,1,2,2,true,0,1
171989,5704,3,3,0,0,3,2,2,true,1,2,2,true,0,1
171992,5708,3,3,0,0,3,2,2,true,1,2,2,true,0,1
172267,5706,3,2,0,0,3,2,2,true,1,0,2,true,0,2
172270,5704,3,2,0,0,3,2,2,true,1,0,2,true,0,2
172280,5706,3,2,0,0,3,2,2,true,1,0,2,true,0,2
172274,5706,3,2,0,0,3,2,2,true,1,0,2,true,0,2
172313,5708,3,2,0,0,3,2,3,true,1,0,2,true,0,2
172310,5706,3,2,0,0,3,2,3,true,1,0,2,true,0,2
174836,5704,3,3,1,0,3,2,1,true,1,2,0,true,0,2
174835,5708,3,3,1,0,3,2,1,true,1,2,0,true,0,2
174839,5706,3,3,1,0,3,2,1,true,1,2,0,true,0,2
174837,5708,3,3,1,0,3,2,1,true,1,2,0,true,0,2
174842,5708,3,3,1,0,3,2,1,true,1,2,0,true,0,2
174830,5706,3,3,1,0,3,2,1,true,1,2,0,true,0,2
174843,5704,3,3,1,0,3,2,1,true,1,2,0,true,0,2
174844,5708,3,3,1,0,3,2,1,true,1,2,0,true,0,2
174848,5706,3,3,1,0,3,2,1,true,1,2,0,true,0,2
174847,5708,3,3,1,0,3,2,1,true,1,2,0,true,0,2
175030,5708,3,3,1,0,3,2,1,true,1,2,1,true,0,2
175029,5704,3,3,1,0,3,2,1,true,1,2,1,true,0,2
175032,5706,3,3,1,0,3,2,1,true,1,2,1,true,0,2
175033,5706,3,3,1,0,3,2,1,true,1,2,1,true,0,2
175036,5704,3,3,1,0,3,2,1,true,1,2,1,true,0,2
175039,5705,3,3,1,0,3,2,1,true,1,2,1,true,0,2
175027,5706,3,3,1,0,3,2,1,true,1,2,1,true,0,2
175042,5706,3,3,1,0,3,2,1,true,1,2,1,true,0,2
175209,5706,3,3,0,0,3,2,2,true,1,2,1,true,0,2
175206,5704,3,3,0,0,3,2,2,true,1,2,1,true,0,2
175215,5708,3,3,0,0,3,2,2,true,1,2,1,true,0,2
175214,5706,3,3,0,0,3,2,2,true,1,2,1,true,0,2
175230,5706,3,3,0,0,3,2,1,true,1,2,2,true,0,2
175217,5706,3,3,0,0,3,2,2,true,1,2,1,true,0,2
175277,5704,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175278,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175279,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175282,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175281,5708,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175285,5704,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175283,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175287,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175291,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175293,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175289,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175294,5708,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175296,5708,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175292,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175295,5706,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175299,5704,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175300,5704,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175297,5704,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175302,5704,3,3,0,0,3,2,2,true,1,2,2,true,0,2
175301,5708,3,3,0,0,3,2,2,true,1,2,2,true,0,2
177732,5707,1,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
177805,5707,1,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
177731,5707,1,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
177813,5707,1,1,0,0,3,2,3,true,1,2,NA,NA,NA,NA
177803,5707,1,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
178348,5707,1,2,0,0,3,2,3,true,1,2,3,true,0,0
178335,5707,1,2,0,0,3,2,2,true,1,2,2,true,0,0
178331,5707,1,2,0,0,3,2,2,true,1,2,2,true,0,0
178771,5707,1,3,1,0,3,2,1,true,1,2,1,true,0,1
178859,5707,1,3,0,0,3,2,2,true,1,2,2,true,0,1
178733,5707,1,3,1,0,3,2,1,true,1,2,0,true,0,1
178770,5707,1,3,1,0,3,2,1,true,1,2,1,true,0,1
178932,5707,1,2,0,0,3,2,2,true,1,0,2,true,0,2
178935,5707,1,2,0,0,3,2,2,true,1,0,2,true,0,2
179602,5707,1,3,1,0,3,2,1,true,1,2,0,true,0,2
179597,5707,1,3,1,0,3,2,1,true,1,2,0,true,0,2
179648,5707,1,3,1,0,3,2,1,true,1,2,1,true,0,2
179733,5707,1,3,0,0,3,2,2,true,1,2,2,true,0,2
179704,5707,1,3,0,0,3,2,2,true,1,2,1,true,0,2
179737,5707,1,3,0,0,3,2,2,true,1,2,2,true,0,2
179649,5707,1,3,1,0,3,2,1,true,1,2,1,true,0,2
179742,5707,1,3,0,0,3,2,2,true,1,2,2,true,0,2
179749,5707,1,3,0,0,3,2,3,true,1,2,3,true,0,2
184091,5701,1,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
184094,5701,1,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
184092,5701,1,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
184189,5701,1,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
184190,5701,1,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
184093,5701,1,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
184193,5701,1,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
184206,5701,1,1,0,0,3,2,3,true,1,2,NA,NA,NA,NA
184194,5701,1,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
185002,5701,1,2,0,0,3,2,2,true,1,2,1,true,0,0
184978,5701,1,2,1,0,3,2,1,true,1,2,1,true,0,0
186965,5701,1,3,1,0,3,2,1,true,1,2,0,true,0,2
186968,5701,1,3,1,0,3,2,1,true,1,2,0,true,0,2
187085,5701,1,3,0,0,3,2,2,true,1,2,1,true,0,2
187029,5701,1,3,1,0,3,2,1,true,1,2,1,true,0,2
189838,5702,1,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
189894,5702,1,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
189839,5702,1,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
189892,5702,1,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
189902,5702,1,1,0,0,3,2,3,true,1,2,NA,NA,NA,NA
190567,5702,1,2,0,0,3,2,2,true,1,2,1,true,0,0
190602,5702,1,2,0,0,3,2,2,true,1,2,2,true,0,0
190532,5702,1,2,1,0,3,2,1,true,1,2,0,true,0,0
190605,5702,1,2,0,0,3,2,2,true,1,2,2,true,0,0
191103,5702,1,3,1,0,3,2,1,true,1,2,0,true,0,1
191209,5702,1,3,0,0,3,2,2,true,1,2,1,true,0,1
191234,5702,1,3,0,0,3,2,2,true,1,2,2,true,0,1
191337,5702,1,2,0,0,3,2,2,true,1,0,2,true,0,2
191344,5702,1,2,0,0,3,2,2,true,1,0,2,true,0,2
191342,5702,1,2,0,0,3,2,2,true,1,0,2,true,0,2
192219,5702,1,3,1,0,3,2,1,true,1,2,1,true,0,2
192174,5702,1,3,1,0,3,2,1,true,1,2,0,true,0,2
192220,5702,1,3,1,0,3,2,1,true,1,2,1,true,0,2
192276,5702,1,3,0,0,3,2,2,true,1,2,1,true,0,2
192273,5702,1,3,0,0,3,2,2,true,1,2,1,true,0,2
192297,5702,1,3,0,0,3,2,2,true,1,2,2,true,0,2
192168,5702,1,3,1,0,3,2,1,true,1,2,0,true,0,2
192299,5702,1,3,0,0,3,2,2,true,1,2,2,true,0,2
192302,5702,1,3,0,0,3,2,2,true,1,2,2,true,0,2
192308,5702,1,3,0,0,3,2,3,true,1,2,3,true,0,2
192304,5702,1,3,0,0,3,2,2,true,1,2,2,true,0,2
197322,5671,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197323,5672,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197324,5672,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197321,5674,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197326,5671,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197327,5672,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197325,5673,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197330,5672,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197328,5674,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197331,5672,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197333,5674,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197334,5672,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197329,5672,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197336,5672,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197332,5671,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197335,5673,0,1,0,0,3,2,1,true,1,2,NA,NA,NA,NA
197349,5672,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
197347,5671,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
197350,5672,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
197348,5671,0,1,1,0,3,2,1,true,1,2,NA,NA,NA,NA
197518,5673,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197517,5671,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197520,5673,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197521,5672,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197522,5671,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197524,5672,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197519,5671,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197525,5673,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197523,5671,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197528,5673,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197526,5671,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197530,5674,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197527,5671,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197533,5673,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
197534,5672,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
197535,5674,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
197529,5673,0,1,0,0,3,2,2,true,1,2,NA,NA,NA,NA
197536,5673,0,1,1,0,3,2,2,true,1,2,NA,NA,NA,NA
198579,5673,0,2,0,0,3,2,1,true,1,2,2,true,0,0
198552,5672,0,2,0,0,3,2,1,true,1,2,1,true,0,0
198652,5672,0,2,0,0,3,2,2,true,1,2,2,false,0,0
198654,5672,0,2,0,0,3,2,2,true,1,2,2,true,0,0
198662,5673,0,2,0,0,3,2,2,true,1,2,2,true,0,0
198653,5672,0,2,0,0,3,2,2,true,1,2,2,true,0,0
198667,5671,0,2,0,0,3,2,2,true,1,2,2,true,0,0
198684,5674,0,2,0,0,3,2,3,true,1,2,2,true,0,0
198794,5671,0,2,0,0,3,2,3,true,1,2,3,true,0,0
198799,5674,0,2,0,0,3,2,3,true,1,2,3,true,0,0
198797,5672,0,2,0,0,3,2,3,true,1,2,3,true,0,0
198798,5671,0,2,0,0,3,2,3,true,1,2,3,true,0,0
198800,5671,0,2,0,0,3,2,3,true,1,2,3,true,0,0
198805,5671,0,2,0,0,3,2,3,true,1,2,3,true,0,0
198808,5674,0,2,0,0,3,2,3,true,1,2,3,true,0,0
198815,5674,0,2,0,0,3,2,3,true,1,2,3,true,0,0
198814,5674,0,2,0,0,3,2,3,true,1,2,3,true,0,0
198838,5672,0,2,0,0,3,2,4,true,1,2,3,true,0,0
198818,5673,0,2,0,0,3,2,3,true,1,2,3,true,0,0
199452,5673,0,3,1,0,3,2,1,true,1,2,0,true,0,1
199523,5672,0,3,0,0,3,2,1,true,1,2,1,true,0,1
199448,5673,0,3,1,0,3,2,1,true,1,2,0,true,0,1
199527,5673,0,3,0,0,3,2,1,true,1,2,1,true,0,1
199652,5671,0,3,3,0,3,2,2,true,1,2,1,true,0,1
199648,5673,0,3,0,0,3,2,2,true,1,2,1,true,0,1
199528,5674,0,3,0,0,3,2,1,true,1,2,1,true,0,1
199658,5672,0,3,0,0,3,2,1,true,1,2,2,true,0,1
199821,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199815,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199814,5674,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199823,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199826,5673,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199827,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199824,5672,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199859,5672,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199853,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199861,5672,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199904,5673,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199908,5672,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199858,5671,0,3,0,0,3,2,2,true,1,2,2,true,0,1
199909,5672,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199917,5673,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199914,5674,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199910,5673,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199918,5671,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199924,5674,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199928,5671,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199920,5671,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199927,5672,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199931,5673,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199930,5674,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199951,5674,0,3,0,0,3,2,3,true,1,2,2,true,0,1
199942,5671,0,3,0,0,3,2,3,true,1,2,2,true,0,1
200027,5673,0,2,0,0,3,2,2,true,1,0,1,true,0,2
200031,5674,0,2,3,0,3,2,2,true,1,0,1,true,0,2
199948,5671,0,3,0,0,3,2,3,true,1,2,2,true,0,1
200026,5673,0,2,0,0,3,2,2,true,1,0,1,true,0,2
200116,5672,0,2,0,0,3,2,2,true,1,0,2,true,0,2
200117,5673,0,2,0,0,3,2,2,true,1,0,2,true,0,2
200118,5671,0,2,0,0,3,2,2,true,1,0,2,true,0,2
200170,5674,0,2,0,0,3,2,3,true,1,0,2,true,0,2
200172,5674,0,2,0,0,3,2,3,true,1,0,2,true,0,2
200176,5673,0,2,0,0,3,2,3,true,1,0,2,true,0,2
200174,5673,0,2,0,0,3,2,3,true,1,0,2,true,0,2
201590,5672,0,3,1,0,3,2,1,true,1,2,0,true,0,2
201544,5671,0,3,0,0,3,2,1,true,1,2,0,true,0,2
201596,5673,0,3,1,0,3,2,1,true,1,2,0,true,0,2
201592,5673,0,3,1,0,3,2,1,true,1,2,0,true,0,2
201549,5672,0,3,0,0,3,2,1,true,1,2,0,true,0,2
201604,5673,0,3,1,0,3,2,1,true,1,2,0,true,0,2
201640,5674,0,3,1,0,3,2,0,true,1,2,1,true,0,2
201641,5672,0,3,1,0,3,2,0,true,1,2,1,true,0,2
201642,5673,0,3,1,0,3,2,0,true,1,2,1,true,0,2
201688,5671,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201600,5672,0,3,1,0,3,2,1,true,1,2,0,true,0,2
201694,5672,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201695,5672,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201690,5672,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201696,5671,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201697,5673,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201698,5672,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201700,5672,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201701,5673,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201699,5671,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201704,5673,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201703,5672,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201702,5673,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201706,5672,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201705,5672,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201728,5672,0,3,1,0,3,2,1,true,1,2,1,true,0,2
201731,5671,0,3,1,0,3,2,1,true,1,2,1,true,0,2
201709,5671,0,3,0,0,3,2,1,true,1,2,1,true,0,2
201730,5672,0,3,1,0,3,2,1,true,1,2,1,true,0,2
201865,5672,0,3,0,0,3,2,2,true,1,2,1,true,0,2
201872,5671,0,3,0,0,3,2,2,true,1,2,1,true,0,2
201870,5671,0,3,0,0,3,2,2,true,1,2,1,true,0,2
201873,5671,0,3,0,0,3,2,2,true,1,2,1,true,0,2
201874,5671,0,3,0,0,3,2,2,true,1,2,1,true,0,2
201862,5672,0,3,0,0,3,2,2,true,1,2,1,true,0,2
201875,5671,0,3,0,0,3,2,2,true,1,2,1,true,0,2
201896,5673,0,3,0,0,3,2,1,true,1,2,2,true,0,2
202030,5672,0,3,0,0,3,2,2,true,1,2,2,true,0,2
