"","HHID","Home","Urb","Comp","Child","Day","SEC","NumCars","Age","Driver","Gender","Wstat","pAge","pDriver","pGender","pWstat","Lng","Lat","PC6"
"2377",272066,5421,4,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.69097845084765,51.5647318051815,"5421SW"
"2378",272069,5421,4,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.7060244933591,51.5539750613917,"5421AP"
"2379",272068,5421,4,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.67945844615408,51.5508039965993,"5421XX"
"2380",272070,5421,4,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.6728438119771,51.5597595186698,"5421NS"
"2381",272071,5423,4,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.71084683849122,51.5748873443811,"5423VG"
"2382",272067,5422,4,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.70486179707695,51.5579727566279,"5422AE"
"2383",272072,5421,4,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.68601842439701,51.5586876693123,"5421KE"
"2384",272338,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.68917290845745,51.563898086762,"5421SW"
"2385",272339,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.6690019792558,51.5592932063949,"5421NR"
"2386",272341,5425,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.70796712483001,51.5380786234497,"5425PL"
"2387",272342,5423,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.70174259054018,51.5828020408197,"5423SX"
"2388",272340,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.69819780096877,51.5520794272936,"5421EM"
"2389",272344,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.69734982917714,51.5558348704558,"5421JM"
"2390",272343,5424,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.76863542338279,51.5824175611826,"5424TE"
"2391",272347,5423,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.7021832180648,51.5793297555035,"5423XG"
"2392",272345,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.69502236733565,51.5642647890913,"5421TC"
"2393",272348,5423,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.70844162684384,51.5777860242791,"5423TP"
"2394",272346,5425,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.7133824697952,51.5461813750182,"5425VZ"
"2395",272349,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.6682581651692,51.5595724788198,"5421NR"
"2396",272352,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.68741997166003,51.5550888813799,"5421CZ"
"2397",272351,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.7074517560128,51.556997978043,"5421ZW"
"2398",272354,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.68929177410988,51.5482035068918,"5421WE"
"2399",272353,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.68813620406815,51.563026849269,"5421PT"
"2400",272355,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.68687378406074,51.5610884973795,"5421PP"
"2401",272350,5421,4,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.68850523035983,51.5550025418315,"5421BV"
"2402",272839,5421,4,2,0,0,3,2,1,"true",1,2,1,"true",0,0,5.70019474902731,51.563633170199,"5421SK"
"2403",272840,5421,4,2,0,0,3,2,1,"true",1,2,1,"true",0,0,5.67651303595401,51.5690271494974,"5421RV"
"2404",272831,5422,4,2,1,0,3,2,1,"true",1,2,0,"true",0,0,5.70041342864665,51.5580562197179,"5422AM"
"2405",272862,5421,4,2,0,0,3,2,2,"true",1,2,1,"true",0,0,5.69091747567614,51.5641980789771,"5421SG"
"2406",272923,5421,4,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.66855964362452,51.5597857943498,"5421NR"
"2407",272930,5421,4,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.69702431159005,51.5548444435111,"5421JJ"
"2408",272926,5423,4,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.70225654036565,51.5832957522641,"5423SX"
"2409",272925,5425,4,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.71391603571025,51.5436788510926,"5425VZ"
"2410",272937,5425,4,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.71350859447364,51.5445699304521,"5425VZ"
"2411",272940,5423,4,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.7129255155691,51.5788565065523,"5423SL"
"2412",272962,5421,4,2,0,0,3,2,2,"true",1,2,3,"true",0,0,5.68393304279812,51.5629654325406,"5421RD"
"2413",273988,5421,4,3,0,0,3,2,2,"true",1,2,1,"true",0,1,5.68487514182676,51.5499420314505,"5421CR"
"2414",273782,5421,4,3,1,0,3,2,1,"true",1,2,0,"true",0,1,5.67386153853343,51.555472826536,"5421NM"
"2415",274127,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.69571048792588,51.5614829209114,"5421SK"
"2416",273876,5424,4,3,1,0,3,2,1,"true",1,2,1,"true",0,1,5.76838747694262,51.5850783716968,"5424VZ"
"2417",274142,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.67963129663945,51.5511421172731,"5421CE"
"2418",274131,5425,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.70427653354328,51.5425512445038,"5425VD"
"2419",274150,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.70673385575058,51.5535531837929,"5421AJ"
"2420",274155,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.69582654506098,51.5545306518375,"5421JA"
"2421",274140,5423,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.70866148517751,51.5780108470173,"5423TP"
"2422",274153,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.67518614038954,51.5559734379011,"5421NM"
"2423",274160,5425,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.7089856191155,51.5452892570988,"5425VD"
"2424",274163,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.7053487391456,51.5532787609076,"5421AH"
"2425",274169,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.6946464012224,51.5574900605873,"5421JT"
"2426",274171,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.68015485638923,51.5605254706145,"5421NC"
"2427",274172,5425,4,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.71412211526766,51.54439709155,"5425VZ"
"2428",274384,5422,4,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.69724540273275,51.5666569914229,"5422DG"
"2429",274380,5421,4,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.68278140118943,51.5664744861712,"5421RV"
"2430",274386,5421,4,2,0,0,3,2,2,"true",1,0,2,"true",0,2,5.68882813255398,51.5520373505912,"5421HL"
"2431",274428,5421,4,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.68307891391907,51.5603522063452,"5421PA"
"2432",274437,5421,4,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.69663385893427,51.561010118115,"5421SK"
"2433",274434,5421,4,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.67376216556212,51.568176392974,"5421NG"
"2434",274427,5421,4,2,0,0,3,2,3,"true",1,0,2,"true",0,2,5.68261463013031,51.5641518573287,"5421RZ"
"2435",276062,5421,4,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.69981401780135,51.5492550760464,"5421GB"
"2436",276065,5423,4,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.71327815882884,51.5783031616229,"5423SL"
"2437",276067,5421,4,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.69242802518132,51.549055335444,"5421EB"
"2438",276063,5423,4,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.70193589836022,51.5792718117698,"5423XG"
"2439",276125,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.69495369217796,51.5594867296377,"5421VB"
"2440",276066,5421,4,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.67923701186303,51.5573433711022,"5421LL"
"2441",276127,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.68389434780326,51.5498210547022,"5421CS"
"2442",276128,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.6940655711448,51.5525409578194,"5421GG"
"2443",276075,5421,4,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.68411242767611,51.5667167247036,"5421RV"
"2444",276130,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.69265820153675,51.5540865733902,"5421HS"
"2445",276126,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.6772271903281,51.5500351317962,"5421XX"
"2446",276133,5422,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.6984282319567,51.5651750148636,"5422DJ"
"2447",276132,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.69399795964548,51.5582034482658,"5421KB"
"2448",276134,5424,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.76944691221582,51.5801904766842,"5424TE"
"2449",276135,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.68612358828839,51.557873366065,"5421LN"
"2450",276137,5423,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.70157236378708,51.5785570086075,"5423XG"
"2451",276142,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.7018591807358,51.5652531010932,"5421XB"
"2452",276143,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.6969398867594,51.555368254861,"5421JW"
"2453",276145,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.70077734015635,51.5642545838286,"5421XB"
"2454",276139,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.69565597108253,51.5579184443378,"5421JM"
"2455",276147,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.69497739066046,51.5558458364285,"5421JP"
"2456",276146,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.67921406436647,51.5581016527224,"5421NP"
"2457",276148,5421,4,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.69453461256227,51.5510799505791,"5421EP"
"2458",276168,5421,4,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.70356883767834,51.566241303305,"5421XB"
"2459",276170,5422,4,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.69793626087554,51.5656271745701,"5422DJ"
"2460",276173,5421,4,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.68226491079121,51.5661200952106,"5421RV"
"2461",276171,5421,4,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.68297120996452,51.5529994126717,"5421CG"
"2462",276175,5421,4,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.69431030994068,51.5601416216126,"5421VJ"
"2463",276269,5421,4,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.68451660832611,51.5606718383931,"5421PR"
"2464",276176,5425,4,3,1,0,3,2,1,"true",1,2,1,"true",0,2,5.70873592510691,51.5370618219633,"5425VG"
"2465",276271,5422,4,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.69406113829891,51.5666238395766,"5422DC"
"2466",276273,5421,4,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.67903320263307,51.5680124323255,"5421RV"
"2467",276275,5425,4,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.70703329573721,51.5421473640866,"5425VD"
"2468",276278,5421,4,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.70239579318609,51.5602792934532,"5421ZW"
"2469",276276,5421,4,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.68376955779224,51.5603503210191,"5421PR"
"2470",276279,5422,4,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.70055876382987,51.5593465268397,"5422BB"
"2471",276280,5421,4,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.6779710201076,51.5686349962271,"5421RV"
"2472",276294,5423,4,3,0,0,3,2,1,"true",1,2,2,"true",0,2,5.70697438428602,51.5794365448441,"5423ST"
"2473",276380,5422,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.7009441917527,51.5564169043025,"5422BR"
"2474",276378,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.67519252232998,51.5661155757871,"5421NG"
"2475",276383,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.67397844398562,51.560109365994,"5421NS"
"2476",276385,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.67580269272773,51.5509341083866,"5421XX"
"2477",276384,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.69588105570358,51.5490424717847,"5421GZ"
"2478",276387,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.68286998719175,51.5543878853942,"5421CX"
"2479",276390,5425,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.712242014319,51.5425858526202,"5425VZ"
"2480",276389,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.69845000017473,51.5528235954343,"5421ET"
"2481",276396,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.6818565496424,51.5651268076543,"5421RZ"
"2482",276403,5425,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.71030965704457,51.539088145003,"5425VR"
"2483",276401,5422,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.70531548063514,51.5571076137399,"5422CG"
"2484",276411,5422,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.70200835067284,51.5588129653158,"5422CV"
"2485",276412,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.67396946003332,51.5656628267712,"5421NG"
"2486",276408,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.68521744942136,51.5661920342385,"5421RV"
"2487",276416,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.68665428351145,51.5540861075309,"5421DG"
"2488",276413,5425,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.70853525300078,51.5365845676884,"5425VG"
"2489",276417,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.69833435352322,51.55076205664,"5421GZ"
"2490",276423,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.67580068991572,51.562183835195,"5421NH"
"2491",276425,5423,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.70856036775359,51.5847968682547,"5423SX"
"2492",276427,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.67406673104923,51.5684263790579,"5421NG"
"2493",276426,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.67701123412796,51.5517600477023,"5421XX"
"2494",276421,5421,4,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.69619045939972,51.5563368692922,"5421JR"
"2495",276436,5425,4,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.7088174569068,51.5421828338409,"5425VH"
"2496",276439,5421,4,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.68301895552319,51.5573848177249,"5421KK"
"2497",276438,5421,4,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.69558615636854,51.5621659423942,"5421SK"
"2498",276437,5421,4,3,0,0,3,2,3,"true",1,2,2,"true",0,2,5.6861996952132,51.563265402321,"5421RJ"
"2499",278495,5591,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.56348415365006,51.3790888800883,"5591SG"
"2500",278494,5591,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.57937793925625,51.3759264259748,"5591KX"
"2501",278496,5591,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.57401437176289,51.3772235660837,"5591HV"
"2502",278499,5591,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.5593559294444,51.3836568963388,"5591NS"
"2503",278497,5591,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.57791439027057,51.3933160613584,"5591AK"
"2504",278500,5591,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.57068699074256,51.3898384096298,"5591CE"
"2505",278498,5591,0,1,0,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.56696841762577,51.3879708475223,"5591MN"
"2506",278506,5591,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.58616059617501,51.3723629234161,"5591KC"
"2507",278505,5591,0,1,1,0,3,2,1,"true",1,2,NA,NA,NA,NA,5.59312069351244,51.3721459552187,"5591KB"
"2508",278601,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.573494183754,51.3871135742178,"5591EL"
"2509",278600,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.56647488747306,51.4006217941797,"5591EA"
"2510",278603,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.56491397983148,51.401958779741,"5591EA"
"2511",278602,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.58785495102167,51.3728504249293,"5591JW"
"2512",278599,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.57473425201474,51.3810751147066,"5591GH"
"2513",278605,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.56867406500069,51.3740437434818,"5591JC"
"2514",278607,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.56398323448991,51.3832719299761,"5591NK"
"2515",278606,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.56693972463149,51.3990618844364,"5591EA"
"2516",278604,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.56417326364396,51.3799589293737,"5591PJ"
"2517",278610,5591,0,1,1,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.56548550676848,51.38585392654,"5591MV"
"2518",278608,5591,0,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.58579427050984,51.3733706375913,"5591JV"
"2519",278612,5591,0,1,1,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.56562474354794,51.3958235318559,"5591EA"
"2520",278611,5591,0,1,1,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.57472083682607,51.3879042600433,"5591CN"
"2521",278973,5591,0,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.57703386920296,51.3912718138224,"5591AH"
"2522",278980,5591,0,2,0,0,3,2,3,"true",1,2,2,"true",0,0,5.57508170134856,51.3742615477255,"5591JE"
"2523",278940,5591,0,2,0,0,3,2,1,"true",1,2,1,"true",0,0,5.58023223232197,51.3762004876434,"5591KZ"
"2524",279048,5591,0,2,0,0,3,2,3,"true",1,2,3,"true",0,0,5.57827155171805,51.3931402284471,"5591AK"
"2525",278970,5591,0,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.57148105123311,51.3755600393299,"5591JB"
"2526",279051,5591,0,2,0,0,3,2,3,"true",1,2,3,"true",0,0,5.56429425545755,51.3880421238184,"5591MN"
"2527",279054,5591,0,2,0,0,3,2,3,"true",1,2,3,"true",0,0,5.57447801705958,51.3800377395523,"5591GK"
"2528",279070,5591,0,2,0,0,3,2,4,"true",1,2,3,"true",0,0,5.58435904916098,51.3735284965764,"5591JT"
"2529",279072,5591,0,2,0,0,3,2,4,"true",1,2,3,"true",0,0,5.57671771268655,51.3755832418474,"5591JH"
"2530",279060,5591,0,2,0,0,3,2,3,"true",1,2,3,"true",0,0,5.57642317464927,51.3830629729875,"5591EE"
"2531",279328,5591,0,3,1,0,3,2,1,"true",1,2,0,"true",0,1,5.57429878426443,51.3858244018488,"5591GD"
"2532",279406,5591,0,3,0,0,3,2,2,"true",1,2,1,"true",0,1,5.57705081038286,51.3874885947901,"5591CT"
"2533",279355,5591,0,3,0,0,3,2,1,"true",1,2,1,"true",0,1,5.57004578876975,51.3746830469921,"5591JC"
"2534",279503,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.57061546704106,51.3747931460817,"5591JC"
"2535",279495,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.57824797489207,51.3868664464089,"5591CV"
"2536",279499,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.57222106549184,51.3767163601763,"5591HX"
"2537",279511,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.57399609025363,51.3759420175307,"5591JA"
"2538",279510,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.56821162291704,51.3786757237917,"5591KG"
"2539",279512,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.57868089677194,51.3822233811424,"5591GN"
"2540",279541,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.57376490812571,51.3826902984316,"5591GH"
"2541",279537,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.58335159958873,51.3728331716351,"5591JR"
"2542",279514,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.57137873969442,51.3715598529021,"5591JE"
"2543",279543,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.57192545253847,51.3819460925191,"5591GL"
"2544",279550,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.5837819217899,51.372906757515,"5591JR"
"2545",279544,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.56854700019539,51.3807587221365,"5591LL"
"2546",279560,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.5793787061237,51.3878392729239,"5591BR"
"2547",279562,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.56859639494031,51.3812610360567,"5591LP"
"2548",279563,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.57255806591362,51.390216606667,"5591CZ"
"2549",279559,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.5897673992511,51.3748715892381,"5591JV"
"2550",279564,5591,0,3,0,0,3,2,3,"true",1,2,2,"true",0,1,5.57651619607784,51.3912422566611,"5591BC"
"2551",280283,5591,0,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.55954175835998,51.379896106611,"5591SC"
"2552",280284,5591,0,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.5682785196525,51.3848630530056,"5591ND"
"2553",280287,5591,0,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.5594912651722,51.3834666633359,"5591NS"
"2554",280285,5591,0,3,1,0,3,2,1,"true",1,2,0,"true",0,2,5.57809312347227,51.3810044863739,"5591GP"
"2555",280264,5591,0,3,0,0,3,2,1,"true",1,2,0,"true",0,2,5.5747307920752,51.3752681513286,"5591JB"
"2556",280323,5591,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.56636772326763,51.398585828007,"5591EA"
"2557",280321,5591,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.57652436571371,51.3910983205042,"5591BC"
"2558",280326,5591,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.57514420728634,51.391842297019,"5591AC"
"2559",280328,5591,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.5784647948893,51.3810279471586,"5591GP"
"2560",280330,5591,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.56845238429054,51.3809581338806,"5591LM"
"2561",280329,5591,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.56313969243734,51.386015038794,"5591MZ"
"2562",280403,5591,0,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.56935125522165,51.3967750293156,"5591EA"
"2563",280405,5591,0,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.57293109071062,51.3863039667636,"5591EH"
"2564",280408,5591,0,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.57820730120505,51.3934709834184,"5591AK"
"2565",280406,5591,0,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.5726346509131,51.3801017240844,"5591HM"
"2566",280409,5591,0,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.57353965837264,51.37611141092,"5591JA"
"2567",280325,5591,0,3,0,0,3,2,1,"true",1,2,1,"true",0,2,5.57634926995166,51.3751459365021,"5591JH"
"2568",280484,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.57320613298865,51.3736513865925,"5591JG"
"2569",280410,5591,0,3,0,0,3,2,2,"true",1,2,1,"true",0,2,5.57694715793705,51.382026950453,"5591EW"
"2570",280485,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.5752521722432,51.3825244603146,"5591GB"
"2571",280487,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.56726336231342,51.3859892222283,"5591NH"
"2572",280489,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.57218891369656,51.382222567212,"5591GH"
"2573",280491,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.57526546560075,51.3854220155565,"5591EP"
"2574",280488,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.56740541661301,51.3930871442873,"5591EA"
"2575",280493,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.59132533765927,51.372754381253,"5591KA"
"2576",280498,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.5835564599985,51.3735187047792,"5591JM"
"2577",280501,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.57888574269519,51.3802751753094,"5591HD"
"2578",280503,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.56861469837051,51.3966641207377,"5591EA"
"2579",280497,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.56480366979315,51.3792157305848,"5591PX"
"2580",280506,5591,0,3,0,0,3,2,2,"true",1,2,2,"true",0,2,5.5654894004282,51.3942561697904,"5591EA"
"2581",281718,6029,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.61440860154857,51.3509701980922,"6029RH"
"2582",281720,5595,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.54861825364009,51.3568482726299,"5595AR"
"2583",281721,5595,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.55727511059166,51.350336506988,"5595AH"
"2584",281722,6029,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.60540148879159,51.3529045862453,"6029PP"
"2585",281719,6029,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.59909348277861,51.3541597363185,"6029PP"
"2586",281723,5595,3,1,0,0,3,2,2,"true",1,2,NA,NA,NA,NA,5.54241612098658,51.335694661478,"5595GD"
"2587",281900,5595,3,2,0,0,3,2,2,"true",1,2,2,"true",0,0,5.55395097038666,51.3487324949898,"5595CM"
"2588",282125,5595,3,3,1,0,3,2,1,"true",1,2,1,"true",0,1,5.54459308304074,51.3521698806004,"5595DD"
"2589",282154,5595,3,3,0,0,3,2,2,"true",1,2,1,"true",0,1,5.5474443025519,51.3548369588118,"5595AN"
"2590",282124,5595,3,3,1,0,3,2,1,"true",1,2,1,"true",0,1,5.55949664916398,51.3538812051189,"5595AE"
"2591",282205,5595,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.54823136049165,51.3503713191791,"5595EA"
"2592",282208,6029,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.61319786726142,51.3510192250392,"6029RH"
"2593",282206,5595,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.54746641585386,51.3542052926997,"5595AN"
"2594",282210,5595,3,3,0,0,3,2,2,"true",1,2,2,"true",0,1,5.5492725658975,51.3573949692631,"5595AR"
