"","HHID","Home","MemID","EpisodeID","OrigLoc","DestLoc","LeaveTime","TravelTime","BeginTime","EndTime","ActivityType","Mode","With","Charging","SchedID","DestLng","DestLat","DestPC6","OrigLng","OrigLat","OrigPC6"
"15601",276142,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","03:00+1","Home","Missing","Missing","PublicCharging","276142-1-0",5.67626057697299,51.5512998728712,"5421XX",NA,NA,"Home"
"15602",276143,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","03:00+1","Home","Missing","Missing","PrivateCharging","276143-0-0",5.69902860452688,51.5506882288124,"5421GA",NA,NA,"Home"
"15603",276143,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","06:42+0","Home","Missing","Missing","NoCharging","276143-1-0",5.66872987700268,51.5598068795039,"5421NR",NA,NA,"Home"
"15604",276143,5421,1,1,5421,5421,"06:42+0",7,"06:49+0","16:24+0","Work","Walking or Biking","Missing","NoCharging","276143-1-1",5.69163395931417,51.5374311941192,"5421XZ",5.66872987700268,51.5598068795039,"5421NR"
"15605",276143,5421,1,2,5421,5421,"16:26+0",11,"16:37+0","21:11+0","Home","Walking or Biking","Missing","NoCharging","276143-1-2",5.68263895782703,51.5549544062704,"5421BN",5.69163395931417,51.5374311941192,"5421XZ"
"15606",276143,5421,1,3,5421,5701,"21:12+0",15,"21:27+0","21:54+0","BringGet","Car","Missing","PublicCharging","276143-1-3",5.67687141561059,51.4754178201588,"5701CG",5.68263895782703,51.5549544062704,"5421BN"
"15607",276143,5421,1,4,5701,5421,"21:54+0",15,"22:09+0","03:00+1","Home","Car","Missing","NoCharging","276143-1-4",5.68263556853575,51.5495817144524,"5421DR",5.67687141561059,51.4754178201588,"5701CG"
"15608",276145,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","10:40+0","Home","Missing","Missing","PrivateCharging","276145-0-0",5.68457773093435,51.563464407091,"5421RN",NA,NA,"Home"
"15609",276145,5421,0,1,5421,5421,"10:40+0",6,"10:46+0","16:57+0","Work","Car","Missing","NoCharging","276145-0-1",5.68855148519116,51.5376960020237,"5421XZ",5.68457773093435,51.563464407091,"5421RN"
"15610",276145,5421,0,2,5421,5421,"16:57+0",9,"17:06+0","03:00+1","Home","Car","Missing","NoCharging","276145-0-2",5.69906380702182,51.5503351975951,"5421GA",5.68855148519116,51.5376960020237,"5421XZ"
"15611",276145,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","08:33+0","Home","Missing","Missing","PrivateCharging","276145-1-0",5.69762298729118,51.5528241241927,"5421GL",NA,NA,"Home"
"15612",276145,5421,1,1,5421,5421,"08:33+0",5,"08:38+0","15:54+0","Work","Car","Missing","NoCharging","276145-1-1",5.6896502274934,51.5361921244452,"5421XZ",5.69762298729118,51.5528241241927,"5421GL"
"15613",276145,5421,1,2,5421,5421,"15:54+0",5,"15:59+0","03:00+1","Home","Car","Missing","PrivateCharging","276145-1-2",5.69301353868437,51.5596288693065,"5421VB",5.6896502274934,51.5361921244452,"5421XZ"
"15614",276139,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","07:43+0","Home","Missing","Missing","NoCharging","276139-0-0",5.68098447680949,51.5607362341907,"5421NV",NA,NA,"Home"
"15615",276139,5421,0,1,5421,5421,"07:43+0",6,"07:49+0","17:57+0","Work","Car","Missing","NoCharging","276139-0-1",5.72010898479356,51.5617826372171,"5421WX",5.68098447680949,51.5607362341907,"5421NV"
"15616",276139,5421,0,2,5421,5421,"17:57+0",5,"18:02+0","03:00+1","Home","Car","Missing","NoCharging","276139-0-2",5.67060689007865,51.5571905138775,"5421NR",5.72010898479356,51.5617826372171,"5421WX"
"15617",276139,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","08:45+0","Home","Missing","Missing","PrivateCharging","276139-1-0",5.69313080340767,51.5608370152495,"5421VN",NA,NA,"Home"
"15618",276139,5421,1,1,5421,5928,"08:45+0",41,"09:26+0","11:13+0","Leisure","Car","Missing","SemiPublicCharging","276139-1-1",6.15863554490706,51.3755331443795,"5928NE",5.69313080340767,51.5608370152495,"5421VN"
"15619",276139,5421,1,2,5928,5928,"12:37+0",8,"12:45+0","15:35+0","Leisure","Car","Missing","NoCharging","276139-1-2",6.16008807262709,51.3765114078227,"5928NK",6.15863554490706,51.3755331443795,"5928NE"
"15620",276139,5421,1,3,5928,5616,"15:36+0",37,"16:13+0","17:55+0","Social","Car","Missing","NoCharging","276139-1-3",5.45454275487748,51.4357469220246,"5616JD",6.16008807262709,51.3765114078227,"5928NK"
"15621",276139,5421,1,4,5616,5421,"17:55+0",29,"18:24+0","03:00+1","Home","Car","Missing","NoCharging","276139-1-4",5.68908043278412,51.553600209818,"5421HZ",5.45454275487748,51.4357469220246,"5616JD"
"15622",276147,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","06:19+0","Home","Missing","Missing","NoCharging","276147-0-0",5.69668446505541,51.5599592659259,"5421SK",NA,NA,"Home"
"15623",276147,5421,0,1,5421,3532,"06:19+0",64,"07:23+0","11:45+0","Work","Car","Missing","SemiPublicCharging","276147-0-1",5.08327380611825,52.0956665004116,"3532AE",5.69668446505541,51.5599592659259,"5421SK"
"15624",276147,5421,0,2,3532,3532,"12:31+0",7,"12:38+0","16:05+0","Work","Car","Missing","SemiPublicCharging","276147-0-2",5.08189127540659,52.0959769744779,"3532AE",5.08327380611825,52.0956665004116,"3532AE"
"15625",276147,5421,0,3,3532,5421,"16:05+0",64,"17:09+0","03:00+1","Home","Car","Missing","PrivateCharging","276147-0-3",5.69140109429635,51.5539357639961,"5421HN",5.08189127540659,52.0959769744779,"3532AE"
"15626",276147,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","07:59+0","Home","Missing","Missing","NoCharging","276147-1-0",5.6963063863681,51.5518874102857,"5421ER",NA,NA,"Home"
"15627",276147,5421,1,1,5421,5424,"07:59+0",6,"08:05+0","16:13+0","Work","Car","Missing","NoCharging","276147-1-1",5.77529999945976,51.5752695981127,"5424SV",5.6963063863681,51.5518874102857,"5421ER"
"15628",276147,5421,1,2,5424,5421,"16:13+0",6,"16:19+0","03:00+1","Home","Car","Missing","PrivateCharging","276147-1-2",5.67269593945388,51.5651237440073,"5421NG",5.77529999945976,51.5752695981127,"5424SV"
"15629",276146,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","08:08+0","Home","Missing","Missing","NoCharging","276146-0-0",5.68265182754183,51.5566835622615,"5421LK",NA,NA,"Home"
"15630",276146,5421,0,1,5421,5421,"08:08+0",11,"08:19+0","17:32+0","Work","Walking or Biking","Missing","NoCharging","276146-0-1",5.68755792681277,51.5374909346972,"5421XZ",5.68265182754183,51.5566835622615,"5421LK"
"15631",276146,5421,0,2,5421,5421,"17:32+0",22,"17:54+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","276146-0-2",5.69281771911247,51.5619155908729,"5421SM",5.68755792681277,51.5374909346972,"5421XZ"
"15632",276146,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","07:11+0","Home","Missing","Missing","NoCharging","276146-1-0",5.70393230321228,51.5514175728059,"5421AG",NA,NA,"Home"
"15633",276146,5421,1,1,5421,3561,"07:11+0",66,"08:17+0","11:38+0","Work","Car","Missing","FastCharging","276146-1-1",5.1219696815233,52.1124380044336,"3561GJ",5.70393230321228,51.5514175728059,"5421AG"
"15634",276146,5421,1,2,3561,5421,"11:38+0",66,"12:44+0","15:21+0","Home","Car","Missing","NoCharging","276146-1-2",5.68652460381442,51.5643032341658,"5421RK",5.1219696815233,52.1124380044336,"3561GJ"
"15635",276146,5421,1,3,5421,3738,"15:22+0",68,"16:30+0","16:54+0","Leisure","Car","Missing","PublicCharging","276146-1-3",5.19564917881124,52.1528007693852,"3738CN",5.68652460381442,51.5643032341658,"5421RK"
"15636",276146,5421,1,4,3738,5421,"16:54+0",68,"18:02+0","03:00+1","Home","Car","Missing","PrivateCharging","276146-1-4",5.68637300971626,51.5660736575453,"5421RV",5.19564917881124,52.1528007693852,"3738CN"
"15637",276148,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","08:29+0","Home","Missing","Missing","PrivateCharging","276148-0-0",5.67896866268816,51.5696981327923,"5421RV",NA,NA,"Home"
"15638",276148,5421,0,1,5421,5702,"08:29+0",15,"08:44+0","13:39+0","Work","Car","Missing","NoCharging","276148-0-1",5.66997690108574,51.4938940862547,"5702HW",5.67896866268816,51.5696981327923,"5421RV"
"15639",276148,5421,0,2,5702,5421,"13:39+0",15,"13:54+0","15:31+0","Home","Car","Missing","NoCharging","276148-0-2",5.6992617984716,51.5620163518281,"5421SK",5.66997690108574,51.4938940862547,"5702HW"
"15640",276148,5421,0,3,5421,5702,"15:32+0",15,"15:47+0","16:55+0","Other","Car","Missing","PublicCharging","276148-0-3",5.66164914758885,51.5009754430875,"5702KC",5.6992617984716,51.5620163518281,"5421SK"
"15641",276148,5421,0,4,5702,5421,"16:55+0",15,"17:10+0","03:00+1","Home","Car","Missing","NoCharging","276148-0-4",5.69281526504671,51.5484691640151,"5421EH",5.66164914758885,51.5009754430875,"5702KC"
"15642",276148,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","06:59+0","Home","Missing","Missing","PrivateCharging","276148-1-0",5.69434774331366,51.5483193009076,"5421EH",NA,NA,"Home"
"15643",276148,5421,1,1,5421,3542,"06:59+0",65,"08:04+0","15:32+0","Work","Car","Missing","NoCharging","276148-1-1",5.05327199283221,52.123237453729,"3542CN",5.69434774331366,51.5483193009076,"5421EH"
"15644",276148,5421,1,2,3542,5421,"15:32+0",65,"16:37+0","03:00+1","Home","Car","Missing","PrivateCharging","276148-1-2",5.68561891396771,51.5653875481326,"5421RS",5.05327199283221,52.123237453729,"3542CN"
"15645",276168,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","07:29+0","Home","Missing","Missing","PrivateCharging","276168-0-0",5.6854512630196,51.5580783550563,"5421LN",NA,NA,"Home"
"15646",276168,5421,0,1,5421,5421,"07:29+0",9,"07:38+0","14:46+0","Work","Car","Missing","NoCharging","276168-0-1",5.69268595744782,51.5412936778754,"5421XZ",5.6854512630196,51.5580783550563,"5421LN"
"15647",276168,5421,0,2,5421,5421,"14:46+0",9,"14:55+0","03:00+1","Home","Car","Missing","PrivateCharging","276168-0-2",5.67677346897858,51.5478594147263,"5421XX",5.69268595744782,51.5412936778754,"5421XZ"
"15648",276168,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","07:42+0","Home","Missing","Missing","NoCharging","276168-1-0",5.69308975054189,51.5489109249976,"5421EH",NA,NA,"Home"
"15649",276168,5421,1,1,5421,5421,"07:42+0",26,"08:08+0","16:01+0","Work","Walking or Biking","Missing","NoCharging","276168-1-1",5.69577928875457,51.5402421201365,"5421XZ",5.69308975054189,51.5489109249976,"5421EH"
"15650",276168,5421,1,2,5421,5421,"16:01+0",29,"16:30+0","16:35+0","BringGet","Walking or Biking","Missing","NoCharging","276168-1-2",5.71888890541048,51.5613596840781,"5421WX",5.69577928875457,51.5402421201365,"5421XZ"
"15651",276168,5421,1,3,5421,5421,"16:35+0",6,"16:41+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","276168-1-3",5.6959411481747,51.5530657120358,"5421HV",5.71888890541048,51.5613596840781,"5421WX"
"15652",276170,5422,0,0,5422,5422,"03:00+0",0,"03:00+0","06:59+0","Home","Missing","Missing","PrivateCharging","276170-0-0",5.6976692786073,51.5664490974355,"5422DC",NA,NA,"Home"
"15653",276170,5422,0,1,5422,5421,"06:59+0",7,"07:06+0","17:35+0","Work","Walking or Biking","Missing","NoCharging","276170-0-1",5.69481570616125,51.542435836403,"5421XZ",5.6976692786073,51.5664490974355,"5422DC"
"15654",276170,5422,0,2,5421,5422,"17:35+0",7,"17:42+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","276170-0-2",5.70119121406434,51.5586056912344,"5422AP",5.69481570616125,51.542435836403,"5421XZ"
"15655",276170,5422,1,0,5422,5422,"03:00+0",0,"03:00+0","08:20+0","Home","Missing","Missing","PrivateCharging","276170-1-0",5.70545368885204,51.5591820903451,"5422CR",NA,NA,"Home"
"15656",276170,5422,1,1,5422,5421,"08:20+0",2,"08:22+0","10:28+0","Work","Car","Missing","NoCharging","276170-1-1",5.69214984327241,51.5429894141375,"5421XZ",5.70545368885204,51.5591820903451,"5422CR"
"15657",276170,5422,1,2,5421,5422,"10:28+0",2,"10:30+0","03:00+1","Home","Car","Missing","NoCharging","276170-1-2",5.70620181101186,51.5585241783307,"5422CS",5.69214984327241,51.5429894141375,"5421XZ"
"15658",276173,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","05:58+0","Home","Missing","Missing","NoCharging","276173-0-0",5.69342790572229,51.557067786392,"5421JG",NA,NA,"Home"
"15659",276173,5421,0,1,5421,5854,"05:58+0",33,"06:31+0","16:36+0","Work","Car","Missing","NoCharging","276173-0-1",6.04942056158406,51.6097791913474,"5854NA",5.69342790572229,51.557067786392,"5421JG"
"15660",276173,5421,0,2,5854,5421,"16:36+0",33,"17:09+0","03:00+1","Home","Car","Missing","PrivateCharging","276173-0-2",5.6804846047962,51.5568619988848,"5421LC",6.04942056158406,51.6097791913474,"5854NA"
"15661",276173,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","15:39+0","Home","Missing","Missing","NoCharging","276173-1-0",5.70110795745161,51.5599930007166,"5421ZW",NA,NA,"Home"
"15662",276173,5421,1,1,5421,5705,"15:39+0",17,"15:56+0","20:05+0","Leisure","Car as Passenger","Missing","NoCharging","276173-1-1",5.68234534822488,51.4518058951758,"5705BE",5.70110795745161,51.5599930007166,"5421ZW"
"15663",276173,5421,1,2,5705,5421,"20:05+0",17,"20:22+0","03:00+1","Home","Car as Passenger","Missing","NoCharging","276173-1-2",5.68710381373372,51.55736557011,"5421KH",5.68234534822488,51.4518058951758,"5705BE"
"15664",276171,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","05:43+0","Home","Missing","Missing","NoCharging","276171-0-0",5.7048973693193,51.5546837836645,"5421DT",NA,NA,"Home"
"15665",276171,5421,0,1,5421,3582,"05:43+0",64,"06:47+0","15:50+0","Work","Car","Missing","NoCharging","276171-0-1",5.13621682631065,52.0793826483476,"3582JX",5.7048973693193,51.5546837836645,"5421DT"
"15666",276171,5421,0,2,3582,5421,"15:50+0",64,"16:54+0","03:00+1","Home","Car","Missing","NoCharging","276171-0-2",5.68621603300697,51.5544238908138,"5421DA",5.13621682631065,52.0793826483476,"3582JX"
"15667",276171,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","05:16+0","Home","Missing","Missing","NoCharging","276171-1-0",5.69222636899189,51.5532776421079,"5421HS",NA,NA,"Home"
"15668",276171,5421,1,1,5421,3571,"05:16+0",64,"06:20+0","13:37+0","Work","Car","Missing","SemiPublicCharging","276171-1-1",5.13276131801096,52.1112251910313,"3571EA",5.69222636899189,51.5532776421079,"5421HS"
"15669",276171,5421,1,2,3571,5421,"13:37+0",64,"14:41+0","03:00+1","Home","Car","Missing","PrivateCharging","276171-1-2",5.6850088028444,51.5587861884575,"5421KG",5.13276131801096,52.1112251910313,"3571EA"
"15670",276175,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","08:13+0","Home","Missing","Missing","PrivateCharging","276175-0-0",5.70056436208797,51.5521631591165,"5421DX",NA,NA,"Home"
"15671",276175,5421,0,1,5421,5263,"08:13+0",35,"08:48+0","16:31+0","Work","Car","Missing","NoCharging","276175-0-1",5.25917937168357,51.6610504686841,"5263MC",5.70056436208797,51.5521631591165,"5421DX"
"15672",276175,5421,0,2,5263,5422,"16:31+0",37,"17:08+0","20:12+0","Social","Car","Missing","NoCharging","276175-0-2",5.69486705721809,51.5684143474054,"5422ED",5.25917937168357,51.6610504686841,"5263MC"
"15673",276175,5421,0,3,5422,5421,"20:12+0",2,"20:14+0","03:00+1","Home","Car","Missing","NoCharging","276175-0-3",5.70708978903198,51.5550716125557,"5421AL",5.69486705721809,51.5684143474054,"5422ED"
"15674",276175,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","15:56+0","Home","Missing","Missing","NoCharging","276175-1-0",5.69494627741637,51.5626580158253,"5421SK",NA,NA,"Home"
"15675",276175,5421,1,1,5421,5423,"15:56+0",4,"16:00+0","16:09+0","Leisure","Car","Missing","SemiPublicCharging","276175-1-1",5.72680141780003,51.5735912923599,"5423VW",5.69494627741637,51.5626580158253,"5421SK"
"15676",276175,5421,1,2,5423,5423,"16:09+0",5,"16:14+0","16:19+0","BringGet","Car","Missing","PublicCharging","276175-1-2",5.70163901828984,51.5795582917218,"5423XG",5.72680141780003,51.5735912923599,"5423VW"
"15677",276175,5421,1,3,5423,5421,"16:19+0",4,"16:23+0","03:00+1","Home","Car","Missing","PrivateCharging","276175-1-3",5.69923806585071,51.5642112085805,"5421SK",5.70163901828984,51.5795582917218,"5423XG"
"15678",276269,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","12:14+0","Home","Missing","Missing","PrivateCharging","276269-0-0",5.67970917994613,51.562002843024,"5421RT",NA,NA,"Home"
"15679",276269,5421,0,1,5421,3531,"12:14+0",107,"14:01+0","14:27+0","Groceries","Public Transport","Missing","NoCharging","276269-0-1",5.09208792146513,52.0917717564741,"3531WK",5.67970917994613,51.562002843024,"5421RT"
"15680",276269,5421,0,2,3531,5421,"16:23+0",17,"16:40+0","16:55+0","Groceries","Public Transport","Missing","NoCharging","276269-0-2",5.68025740020334,51.5544229488888,"5421CW",5.09208792146513,52.0917717564741,"3531WK"
"15681",276269,5421,0,3,5421,5421,"16:55+0",19,"17:14+0","03:00+1","Home","Public Transport","Missing","NoCharging","276269-0-3",5.69531885741218,51.5558252224701,"5421JP",5.68025740020334,51.5544229488888,"5421CW"
"15682",276269,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","07:57+0","Home","Missing","Missing","PrivateCharging","276269-1-0",5.68028807584117,51.5659290688681,"5421RV",NA,NA,"Home"
"15683",276269,5421,1,1,5421,5421,"07:57+0",8,"08:05+0","14:45+0","Work","Car","Missing","SemiPublicCharging","276269-1-1",5.72446950669905,51.5662218641411,"5421XH",5.68028807584117,51.5659290688681,"5421RV"
"15684",276269,5421,1,2,5421,6733,"14:45+0",63,"15:48+0","18:17+0","Work","Car","Missing","NoCharging","276269-1-2",5.71597505833901,52.1184432469345,"6733AK",5.72446950669905,51.5662218641411,"5421XH"
"15685",276269,5421,1,3,6733,5421,"18:17+0",63,"19:20+0","03:00+1","Home","Car","Missing","NoCharging","276269-1-3",5.69726073190214,51.5617578464611,"5421SK",5.71597505833901,52.1184432469345,"6733AK"
"15686",276176,5425,0,0,5425,5425,"03:00+0",0,"03:00+0","08:36+0","Home","Missing","Missing","NoCharging","276176-0-0",5.71180647982401,51.5398400346956,"5425VW",NA,NA,"Home"
"15687",276176,5425,0,1,5425,5425,"08:36+0",11,"08:47+0","17:55+0","Work","Walking or Biking","Missing","NoCharging","276176-0-1",5.74355837108315,51.5384083717971,"5425RT",5.71180647982401,51.5398400346956,"5425VW"
"15688",276176,5425,0,2,5425,5425,"17:55+0",24,"18:19+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","276176-0-2",5.70806296206223,51.5456905469819,"5425VD",5.74355837108315,51.5384083717971,"5425RT"
"15689",276176,5425,1,0,5425,5425,"03:00+0",0,"03:00+0","10:18+0","Home","Missing","Missing","NoCharging","276176-1-0",5.70256363990509,51.5407165637557,"5425RJ",NA,NA,"Home"
"15690",276176,5425,1,1,5425,6602,"10:18+0",36,"10:54+0","11:00+0","Services","Car as Passenger","Missing","PublicCharging","276176-1-1",5.74164342391628,51.8117349500221,"6602CX",5.70256363990509,51.5407165637557,"5425RJ"
"15691",276176,5425,1,2,6602,5425,"11:00+0",36,"11:36+0","16:45+0","Home","Car as Passenger","Missing","NoCharging","276176-1-2",5.71698268961979,51.5420717187413,"5425VZ",5.74164342391628,51.8117349500221,"6602CX"
"15692",276176,5425,1,3,5425,6602,"16:45+0",36,"17:21+0","17:24+0","Services","Car","Missing","NoCharging","276176-1-3",5.74428266488882,51.8129079882628,"6602CX",5.71698268961979,51.5420717187413,"5425VZ"
"15693",276176,5425,1,4,6602,6602,"17:38+0",7,"17:45+0","18:40+0","Services","Car","Missing","PublicCharging","276176-1-4",5.74288787157167,51.8117444765704,"6602CX",5.74428266488882,51.8129079882628,"6602CX"
"15694",276176,5425,1,5,6602,5425,"18:40+0",36,"19:16+0","19:21+0","Leisure","Car","Missing","PublicCharging","276176-1-5",5.70287807920132,51.5505967743383,"5425XM",5.74288787157167,51.8117444765704,"6602CX"
"15695",276176,5425,1,6,5425,5425,"19:21+0",8,"19:29+0","03:00+1","Home","Car","Missing","NoCharging","276176-1-6",5.70771655496675,51.5377076727063,"5425PL",5.70287807920132,51.5505967743383,"5425XM"
"15696",276271,5422,0,0,5422,5422,"03:00+0",0,"03:00+0","06:35+0","Home","Missing","Missing","NoCharging","276271-0-0",5.69838024299571,51.5589598345775,"5422BH",NA,NA,"Home"
"15697",276271,5422,0,1,5422,5422,"06:35+0",7,"06:42+0","17:11+0","Work","Car","Missing","SemiPublicCharging","276271-0-1",5.721346314292,51.5690712059221,"5422VN",5.69838024299571,51.5589598345775,"5422BH"
"15698",276271,5422,0,2,5422,5422,"17:11+0",9,"17:20+0","03:00+1","Home","Car","Missing","NoCharging","276271-0-2",5.70387431011371,51.5571567616723,"5422BM",5.721346314292,51.5690712059221,"5422VN"
"15699",276271,5422,1,0,5422,5422,"03:00+0",0,"03:00+0","07:57+0","Home","Missing","Missing","PrivateCharging","276271-1-0",5.69788529761311,51.5657239981421,"5422DJ",NA,NA,"Home"
"15700",276271,5422,1,1,5422,5582,"07:57+0",33,"08:30+0","14:47+0","Work","Car","Missing","PublicCharging","276271-1-1",5.47578149967744,51.4028499482539,"5582HK",5.69788529761311,51.5657239981421,"5422DJ"
"15701",276271,5422,1,2,5582,5422,"14:47+0",33,"15:20+0","03:00+1","Home","Car","Missing","PrivateCharging","276271-1-2",5.70066838120627,51.566245332294,"5422DL",5.47578149967744,51.4028499482539,"5582HK"
"15702",276273,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","06:11+0","Home","Missing","Missing","PrivateCharging","276273-0-0",5.69371026460907,51.5540949918459,"5421JH",NA,NA,"Home"
"15703",276273,5421,0,1,5421,5421,"06:11+0",22,"06:33+0","17:02+0","Work","Walking or Biking","Missing","NoCharging","276273-0-1",5.68980286193533,51.535602847578,"5421XZ",5.69371026460907,51.5540949918459,"5421JH"
"15704",276273,5421,0,2,5421,5421,"17:02+0",7,"17:09+0","03:00+1","Home","Walking or Biking","Missing","NoCharging","276273-0-2",5.69992422071586,51.5520125369728,"5421HX",5.68980286193533,51.535602847578,"5421XZ"
"15705",276273,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","07:45+0","Home","Missing","Missing","PrivateCharging","276273-1-0",5.67195123348821,51.5653764005437,"5421NG",NA,NA,"Home"
"15706",276273,5421,1,1,5421,5615,"07:45+0",29,"08:14+0","14:19+0","Work","Car as Passenger","Missing","NoCharging","276273-1-1",5.46809003025684,51.4309511383939,"5615PV",5.67195123348821,51.5653764005437,"5421NG"
"15707",276273,5421,1,2,5615,5652,"14:21+0",6,"14:27+0","14:55+0","Groceries","Car as Passenger","Missing","PublicCharging","276273-1-2",5.42864151193502,51.433028786381,"5652AN",5.46809003025684,51.4309511383939,"5615PV"
"15708",276273,5421,1,3,5652,5421,"14:55+0",31,"15:26+0","03:00+1","Home","Car as Passenger","Missing","PrivateCharging","276273-1-3",5.69001955281895,51.56349077334,"5421SW",5.42864151193502,51.433028786381,"5652AN"
"15709",276275,5425,0,0,5425,5425,"03:00+0",0,"03:00+0","07:31+0","Home","Missing","Missing","NoCharging","276275-0-0",5.7122866945982,51.5428393498686,"5425VZ",NA,NA,"Home"
"15710",276275,5425,0,1,5425,5854,"07:31+0",33,"08:04+0","08:34+0","BringGet","Car","Missing","NoCharging","276275-0-1",6.03775415306826,51.601671250982,"5854AJ",5.7122866945982,51.5428393498686,"5425VZ"
"15711",276275,5425,0,2,5854,5425,"08:37+0",33,"09:10+0","10:20+0","Work","Car","Missing","PublicCharging","276275-0-2",5.7428087020772,51.5356824349858,"5425RT",6.03775415306826,51.601671250982,"5854AJ"
"15712",276275,5425,0,3,5425,5425,"10:20+0",5,"10:25+0","12:46+0","Home","Car","Missing","PrivateCharging","276275-0-3",5.71339704838853,51.5390428488749,"5425VN",5.7428087020772,51.5356824349858,"5425RT"
"15713",276275,5425,0,4,5425,5425,"12:46+0",7,"12:53+0","14:06+0","Work","Car","Missing","NoCharging","276275-0-4",5.74701285802927,51.5377664185014,"5425RT",5.71339704838853,51.5390428488749,"5425VN"
"15714",276275,5425,0,5,5425,5425,"14:06+0",6,"14:12+0","03:00+1","Home","Car","Missing","NoCharging","276275-0-5",5.71445208463724,51.542297802121,"5425VZ",5.74701285802927,51.5377664185014,"5425RT"
"15715",276275,5425,1,0,5425,5425,"03:00+0",0,"03:00+0","03:00+1","Home","Missing","Missing","PrivateCharging","276275-1-0",5.703631270706,51.5428812540268,"5425VD",NA,NA,"Home"
"15716",276278,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","06:39+0","Home","Missing","Missing","PrivateCharging","276278-0-0",5.69270294626676,51.5588520501209,"5421VB",NA,NA,"Home"
"15717",276278,5421,0,1,5421,8121,"06:39+0",95,"08:14+0","11:49+0","Work","Car","Missing","PublicCharging","276278-0-1",6.11967990801897,52.350839561408,"8121RZ",5.69270294626676,51.5588520501209,"5421VB"
"15718",276278,5421,0,2,8121,7437,"12:15+0",27,"12:42+0","17:41+0","Work","Car","Missing","SemiPublicCharging","276278-0-2",6.29256861890638,52.2528705893267,"7437RZ",6.11967990801897,52.350839561408,"8121RZ"
"15719",276278,5421,0,3,7437,5421,"17:41+0",84,"19:05+0","03:00+1","Home","Car","Missing","NoCharging","276278-0-3",5.7001564075926,51.5525045055574,"5421DZ",6.29256861890638,52.2528705893267,"7437RZ"
"15720",276278,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","07:26+0","Home","Missing","Missing","PrivateCharging","276278-1-0",5.67372104428242,51.5565524429823,"5421NM",NA,NA,"Home"
"15721",276278,5421,1,1,5421,3565,"07:26+0",69,"08:35+0","12:49+0","Work","Car","Missing","NoCharging","276278-1-1",5.08601155037983,52.124929108972,"3565CE",5.67372104428242,51.5565524429823,"5421NM"
"15722",276278,5421,1,2,3565,5421,"12:49+0",69,"13:58+0","03:00+1","Home","Car","Missing","NoCharging","276278-1-2",5.67608775884317,51.5681915792382,"5421NG",5.08601155037983,52.124929108972,"3565CE"
"15723",276276,5421,0,0,5421,5421,"03:00+0",0,"03:00+0","07:24+0","Home","Missing","Missing","NoCharging","276276-0-0",5.70565538059982,51.5523713946505,"5421AG",NA,NA,"Home"
"15724",276276,5421,0,1,5421,5388,"07:24+0",24,"07:48+0","18:15+0","Work","Car","Missing","SemiPublicCharging","276276-0-1",5.55105686246466,51.725725445674,"5388RG",5.70565538059982,51.5523713946505,"5421AG"
"15725",276276,5421,0,2,5388,5421,"18:15+0",24,"18:39+0","03:00+1","Home","Car","Missing","NoCharging","276276-0-2",5.69570296797688,51.561618967341,"5421SK",5.55105686246466,51.725725445674,"5388RG"
"15726",276276,5421,1,0,5421,5421,"03:00+0",0,"03:00+0","13:54+0","Home","Missing","Missing","PrivateCharging","276276-1-0",5.70080148116454,51.5628570572879,"5421SK",NA,NA,"Home"
"15727",276276,5421,1,1,5421,5291,"13:54+0",33,"14:27+0","18:43+0","Leisure","Car as Passenger","Missing","NoCharging","276276-1-1",5.35460726861835,51.6129024345116,"5291PD",5.70080148116454,51.5628570572879,"5421SK"
